97464,-0.004,-0.061,1.001,-0.122,-0.549,-0.305
97488,-0.005,-0.060,1.001,-0.122,-0.427,-0.183
97512,-0.004,-0.061,1.001,0.000,-0.488,-0.183
97536,-0.005,-0.059,1.002,-0.061,-0.671,-0.122
97560,-0.003,-0.059,1.001,0.061,-0.610,0.000
97584,-0.005,-0.059,1.000,-0.183,-0.549,0.000
97608,-0.003,-0.059,1.003,-0.061,-0.549,-0.122
97632,-0.006,-0.060,1.003,-0.183,-0.488,0.000
97656,-0.003,-0.061,1.002,0.000,-0.427,-0.061
97680,-0.004,-0.060,1.000,0.000,-0.610,-0.122
97704,-0.004,-0.059,1.000,-0.061,-0.610,-0.183
97728,-0.005,-0.059,1.003,0.000,-0.610,-0.122
97752,-0.005,-0.059,1.001,-0.305,-0.488,-0.061
97776,-0.006,-0.060,1.002,-0.244,-0.610,-0.183
97800,-0.005,-0.061,1.000,-0.305,-0.488,0.000
97824,-0.004,-0.060,0.997,-0.122,-0.488,-0.244
97848,-0.003,-0.059,1.006,0.000,-0.549,0.000
97872,-0.007,-0.060,0.999,-0.244,-0.610,-0.122
97896,-0.007,-0.062,1.005,-0.122,-0.610,0.061
97920,-0.005,-0.060,1.000,-0.122,-0.610,-0.061
97944,-0.002,-0.059,1.001,-0.122,-0.610,-0.122
97968,-0.002,-0.059,1.000,-0.061,-0.549,-0.061
97992,-0.005,-0.059,1.001,-0.061,-0.610,-0.061
98016,-0.006,-0.062,1.002,-0.305,-0.488,-0.122
98040,-0.009,-0.060,1.005,0.000,-0.610,0.000
98064,-0.003,-0.059,1.002,-0.183,-0.488,-0.183
98088,-0.003,-0.059,1.003,0.000,-0.488,-0.183
98112,-0.003,-0.058,0.998,-0.122,-0.671,-0.244
98136,-0.007,-0.060,1.000,-0.183,-0.488,-0.183
98160,-0.005,-0.061,1.002,-0.122,-0.549,0.000
98184,-0.007,-0.059,1.001,-0.122,-0.488,-0.183
98208,-0.005,-0.060,1.003,-0.061,-0.549,-0.183
98232,-0.006,-0.060,1.000,-0.183,-0.549,-0.183
98256,-0.005,-0.060,1.005,-0.061,-0.671,-0.244
98280,-0.006,-0.059,1.004,-0.244,-0.793,-0.183
98304,-0.005,-0.060,1.001,-0.061,-0.488,-0.122
98328,-0.006,-0.059,1.000,-0.244,-0.610,-0.183
98352,-0.006,-0.061,1.003,-0.061,-0.610,-0.244
98376,-0.007,-0.060,1.002,-0.122,-0.549,-0.061
98400,-0.003,-0.060,0.999,-0.122,-0.610,-0.122
98424,-0.004,-0.060,1.000,-0.061,-0.610,-0.183
