theta_b,theta_b_dot,theta_w_dot,torque,torque_raw,delta_t
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.011923,0.036219,-400.011627,0.000000,-0.934459,0.003905
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.010153,0.002131,-400.729553,0.000000,-0.443633,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.010128,0.075634,-400.008575,0.000000,-1.283417,0.003926
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.010047,0.060720,-402.619293,0.000000,-1.108317,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.009969,0.060720,-399.852966,0.000000,-1.102780,0.003904
0.010660,0.021305,-400.189606,-0.692327,-0.692327,0.003927
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.011597,0.094809,-399.296448,0.000000,-1.587513,0.003900
0.009944,0.102265,-402.219208,-1.578290,-1.578290,0.003898
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.008134,0.042611,-399.932800,0.000000,-0.790170,0.003900
0.006396,0.042611,-400.388580,-0.691285,-0.691285,0.003898
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.007500,0.102265,-399.867340,0.000000,-1.437440,0.003901
0.008626,0.119310,-402.657837,-1.697459,-1.697459,0.003923
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.009702,0.061785,-400.381775,0.000000,-1.099588,0.003905
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.010735,0.061785,-400.820160,0.000000,-1.159856,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.011938,0.118244,-400.099243,0.000000,-1.875132,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.010663,0.138484,-402.932465,0.000000,-2.033892,0.003898
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.009238,0.082025,-400.440674,0.000000,-1.304530,0.004033
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.007859,0.082025,-400.648987,0.000000,-1.226375,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.008731,0.132093,-399.738098,0.000000,-1.849525,0.003902
0.009734,0.175769,-402.322418,-2.407559,-2.407559,0.003922
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.010049,0.116114,-399.945618,0.000000,-1.741658,0.003904
0.010503,0.156594,-400.211945,-2.232125,-2.232125,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.010938,0.156594,-399.683990,0.000000,-2.256997,0.003896
0.010405,0.199204,-402.396240,-2.714391,-2.714391,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.009673,0.140615,-400.391876,0.000000,-2.000484,0.003897
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.011648,0.168312,-400.680878,0.000000,-2.431873,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.013545,0.168312,-400.054199,0.000000,-2.540719,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.015567,0.220510,-402.418396,0.000000,-3.254667,0.003924
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.015369,0.172573,-400.274323,0.000000,-2.693550,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.015239,0.188552,-400.190796,0.000000,-2.869880,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.015114,0.188552,-399.388916,0.000000,-2.862733,0.003901
0.014565,0.257794,-401.692291,-3.624231,-3.624231,0.003924
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.013881,0.217314,-399.756165,0.000000,-3.120577,0.003904
0.015646,0.222640,-399.870361,-3.283743,-3.283743,0.003902
0.017598,0.291882,-399.305664,-4.188542,-4.188542,0.003896
0.019472,0.291882,-401.948090,-4.296397,-4.296397,0.003894
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.019382,0.262055,-400.646973,0.000000,-3.948688,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.019249,0.249272,-401.006104,0.000000,-3.795206,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.020379,0.313188,-400.773224,0.000000,-4.591687,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.021507,0.313188,-403.108917,0.000000,-4.656628,0.004071
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.022483,0.296144,-400.907349,0.000000,-4.516567,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.023711,0.280165,-400.898407,0.000000,-4.405104,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.025177,0.356864,-400.045685,0.000000,-5.367403,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.024335,0.351537,-402.354950,0.000000,-5.258397,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.023526,0.351537,-400.273926,0.000000,-5.210988,0.003898
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.022659,0.327036,-400.222900,0.000000,-4.881512,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.023752,0.406931,-399.293732,0.000000,-5.858999,0.003900
0.024837,0.416518,-401.631592,-5.000000,-6.031475,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.025879,0.416518,-399.806763,0.000000,-6.090359,0.003898
0.027197,0.381365,-399.876251,-5.000000,-5.764359,0.003900
0.028746,0.456998,-399.389832,-5.000000,-6.719169,0.003901
0.028904,0.475108,-401.901031,-5.000000,-6.935760,0.003921
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.029048,0.475108,-400.716461,0.000000,-6.943018,0.003905
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.029025,0.432497,-400.883484,0.000000,-6.454348,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.031553,0.494283,-400.328949,0.000000,-7.306853,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.034128,0.530502,-402.503510,0.000000,-7.869618,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.035421,0.500674,-400.651855,0.000000,-7.601563,0.003905
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.036662,0.500674,-400.516571,0.000000,-7.673630,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.038098,0.562460,-399.661713,0.000000,-8.463460,0.003926
0.038122,0.609331,-401.811127,-5.000000,-9.001781,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.038039,0.578439,-400.310638,0.000000,-8.642508,0.003922
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.037952,0.578439,-400.720154,0.000000,-8.638109,0.003906
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.040278,0.635963,-400.047272,0.000000,-9.430115,0.004094
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.042610,0.693487,-402.347809,0.000000,-10.222902,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.044213,0.674312,-400.237701,0.000000,-10.094526,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.045932,0.722249,-400.093689,0.000000,-10.742899,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.047597,0.722249,-400.134979,0.000000,-10.838599,0.003923
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.049054,0.788296,-402.905090,0.000000,-11.678432,0.004339
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.050112,0.779774,-400.120178,0.000000,-11.640490,0.003930
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.052834,0.818123,-400.504639,0.000000,-12.237053,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.055468,0.818123,-399.670898,0.000000,-12.388153,0.003929
0.058313,0.903344,-403.033081,-5.000000,-13.527603,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.059917,0.901214,-399.998596,0.000000,-13.593945,0.004305
0.061238,0.931041,-400.801483,-5.000000,-14.012555,0.003923
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.063549,1.016262,-400.250519,0.000000,-15.120602,0.003905
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.065763,1.016262,-403.340393,0.000000,-15.248036,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.067908,1.021589,-400.356689,0.000000,-15.430954,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.071451,1.045024,-400.841583,0.000000,-15.903971,0.003926
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.075214,1.147290,-399.964142,0.000000,-17.290697,0.003905
0.078852,1.147290,-402.707153,-5.000000,-17.500029,0.003927
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.080247,1.171791,-399.802185,0.000000,-17.859550,0.003902
0.081664,1.193096,-400.421967,-5.000000,-18.186047,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.084723,1.291101,-399.867310,0.000000,-19.483490,0.003899
0.087788,1.324124,-402.956329,-5.000000,-20.037853,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.090755,1.324124,-400.224030,0.000000,-20.207010,0.003921
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.094654,1.345429,-400.822693,0.000000,-20.676020,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.098790,1.449825,-400.051849,0.000000,-22.108507,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.101435,1.502023,-402.796417,0.000000,-22.858313,0.003927
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.103980,1.502023,-399.738953,0.000000,-23.003359,0.003930
0.106487,1.530785,-400.207336,-5.000000,-23.477911,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.110631,1.641572,-399.245392,0.000000,-24.984085,0.003900
0.114894,1.717206,-402.273132,-5.000000,-26.095234,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.122135,1.720402,-399.963379,0.000000,-26.546566,0.003901
0.129129,1.720402,-400.557159,-5.000000,-26.949230,0.003926
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.135507,1.642638,-400.331848,0.000000,-26.425091,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.157805,1.463673,-403.333984,0.000000,-25.657234,0.003995
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.178382,1.277252,-401.001404,0.000000,-24.703823,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.198163,1.277252,-401.458038,0.000000,-25.841068,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.220029,1.116397,-400.632507,0.000000,-25.255423,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.240285,0.920388,-404.353394,0.000000,-24.175375,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.257768,0.757403,-401.322388,0.000000,-23.312191,0.004327
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.273657,0.601874,-402.044006,0.000000,-22.445652,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.288914,0.601874,-401.432739,0.000000,-23.321733,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.302245,0.383495,-404.391144,0.000000,-21.587690,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.314308,0.189617,-401.318695,0.000000,-20.059841,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.324373,0.056459,-402.087433,0.000000,-19.114889,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.334038,0.056459,-401.317261,0.000000,-19.669720,0.003924
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.342600,-0.134223,-404.202789,0.000000,-17.978891,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.345677,-0.258859,-401.031006,0.000000,-16.727596,0.003924
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.348824,-0.208792,-401.565338,0.000000,-17.482841,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.351845,-0.208792,-400.801819,0.000000,-17.656174,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.347450,-0.192813,-403.709717,0.000000,-17.586941,0.003924
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.343110,-0.225836,-400.682220,0.000000,-16.958389,0.003906
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.338806,-0.281230,-401.249756,0.000000,-16.078232,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.334676,-0.282295,-400.409546,0.000000,-15.828583,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.330711,-0.282295,-403.304779,0.000000,-15.601181,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.328592,-0.309992,-400.257233,0.000000,-15.161163,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.326417,-0.349407,-400.735382,0.000000,-14.586253,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.322937,-0.332363,-399.925751,0.000000,-14.581300,0.003902
0.319590,-0.332363,-402.759613,-5.000000,-14.389359,0.003923
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.316291,-0.356864,-399.823334,0.000000,-13.918212,0.003902
0.311840,-0.368582,-400.497131,-5.000000,-13.529593,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.307623,-0.353668,-400.025391,0.000000,-13.457778,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.303062,-0.370712,-403.146393,0.000000,-13.000883,0.003991
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.298717,-0.370712,-400.322784,0.000000,-12.749983,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.294536,-0.370712,-400.786560,0.000000,-12.510992,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.289941,-0.336624,-399.907318,0.000000,-12.637116,0.003906
0.285500,-0.345146,-402.753693,-5.000000,-12.284754,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.281228,-0.345146,-399.925415,0.000000,-12.038234,0.003924
0.276337,-0.335558,-400.557343,-5.000000,-11.868173,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.271781,-0.298274,-400.052338,0.000000,-12.033052,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.268610,-0.318514,-403.002075,0.000000,-11.619386,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.265559,-0.318514,-400.363586,0.000000,-11.442936,0.003924
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.262688,-0.304666,-400.734955,0.000000,-11.437641,0.003905
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.258195,-0.254598,-399.750732,0.000000,-11.752573,0.003927
0.253884,-0.255663,-402.375671,-5.000000,-11.493127,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.250129,-0.243946,-399.793640,0.000000,-11.410507,0.003901
0.246519,-0.243946,-400.364899,-5.000000,-11.204216,0.003921
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.243181,-0.210922,-399.888763,0.000000,-11.390276,0.003907
0.241087,-0.220510,-402.706635,-5.000000,-11.160439,0.003927
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.239098,-0.216249,-400.277557,0.000000,-11.093824,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.237190,-0.216249,-400.869751,0.000000,-10.985171,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.234818,-0.181095,-400.092651,0.000000,-11.251158,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.232565,-0.173638,-402.786743,0.000000,-11.207429,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.230253,-0.174703,-400.173096,0.000000,-11.061298,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.228034,-0.174703,-400.407684,0.000000,-10.934902,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.225974,-0.153398,-399.535217,0.000000,-11.060375,0.003965
0.223815,-0.129962,-402.131775,-5.000000,-11.205047,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.221695,-0.142745,-399.859619,0.000000,-10.935852,0.003901
0.220832,-0.125701,-400.250244,-5.000000,-11.082326,0.003923
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.220006,-0.125701,-399.547180,0.000000,-11.034697,0.003905
0.219313,-0.099070,-402.426971,-5.000000,-11.300056,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.218170,-0.110788,-400.360352,0.000000,-11.099112,0.003921
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.217107,-0.102265,-400.714844,0.000000,-11.136465,0.003905
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.216088,-0.102265,-399.920532,0.000000,-11.077741,0.003900
0.213717,-0.059655,-402.406830,-5.000000,-11.429695,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.211405,-0.069242,-400.207520,0.000000,-11.186120,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.210967,-0.064981,-400.452240,0.000000,-11.210655,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.210710,-0.021305,-399.832123,0.000000,-11.695819,0.003899
0.210463,-0.021305,-402.276306,-5.000000,-11.681884,0.003924
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.208866,-0.030893,-400.275208,0.000000,-11.479374,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.207333,-0.030893,-400.407104,0.000000,-11.392122,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.206029,0.015979,-399.828186,0.000000,-11.853786,0.003901
0.204778,0.015979,-402.145966,-5.000000,-11.782139,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.203549,0.008522,-400.257446,0.000000,-11.625208,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.203663,0.000000,-400.319214,0.000000,-11.534962,0.003898
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.203940,0.044741,-399.655273,0.000000,-12.063046,0.003900
0.204205,0.044741,-401.885834,-5.000000,-12.078588,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.203053,0.044741,-400.464417,0.000000,-12.011482,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.201927,0.037284,-400.771729,0.000000,-11.862010,0.004124
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.201636,0.077764,-400.105072,0.000000,-12.308606,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.201373,0.082025,-402.526825,0.000000,-12.342537,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.201120,0.082025,-400.344604,0.000000,-12.327021,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.201604,0.064981,-400.259827,0.000000,-12.160611,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.202244,0.110788,-399.430756,0.000000,-12.721766,0.003926
0.201206,0.129962,-401.799957,-5.000000,-12.881993,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.200208,0.129962,-399.916473,0.000000,-12.823750,0.003899
0.199140,0.100135,-399.986420,-5.000000,-12.421666,0.003900
0.199841,0.140615,-399.504913,-5.000000,-12.925340,0.003898
0.200578,0.157659,-402.077759,-5.000000,-13.162992,0.003898
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.201286,0.157659,-400.872925,0.000000,-13.202607,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.202829,0.112918,-401.083618,0.000000,-12.779515,0.003898
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.204402,0.137419,-400.563263,0.000000,-13.150306,0.003903
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.204441,0.157659,-402.763397,0.000000,-13.384453,0.003925
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.204359,0.126766,-400.945587,0.000000,-13.025159,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.204280,0.126766,-400.761993,0.000000,-13.021404,0.003907
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.205889,0.150202,-399.926575,0.000000,-13.382179,0.003925
0.207522,0.174703,-402.188568,-5.000000,-13.756839,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.208027,0.139550,-400.556213,0.000000,-13.382459,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.208511,0.139550,-400.524414,0.000000,-13.410963,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.209040,0.156594,-400.021667,0.000000,-13.636483,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.209262,0.185356,-402.718079,0.000000,-13.978719,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.209400,0.157659,-400.649261,0.000000,-13.668467,0.004092
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.211018,0.169377,-400.493988,0.000000,-13.896363,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.212570,0.169377,-399.698944,0.000000,-13.985583,0.003900
0.214199,0.206661,-401.946960,-5.000000,-14.506357,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.214980,0.175769,-400.251007,0.000000,-14.196623,0.003904
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.215713,0.170442,-400.366730,0.000000,-14.178425,0.003922
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.216414,0.170442,-399.770508,0.000000,-14.218646,0.003909
0.217245,0.196009,-401.943054,-5.000000,-14.559353,0.003900
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.217944,0.169377,-400.381500,0.000000,-14.293719,0.003902
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.220484,0.160855,-400.261200,0.000000,-14.342691,0.003901
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.222926,0.160855,-399.730835,0.000000,-14.483014,0.003924
0.225327,0.176834,-401.916046,-5.000000,-14.804097,0.003905
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.226268,0.150202,-400.242737,0.000000,-14.552341,0.003897
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.227107,0.133158,-400.218658,0.000000,-14.406109,0.003899
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.228033,0.156594,-399.716156,0.000000,-14.727592,0.003901
0.228926,0.156594,-401.945618,-5.000000,-14.779095,0.003931
SPEED TOO -HIGH! SPEED TOO -HIGH! SPEED TOO -HIGH!0.229715,0.139550,-400.451813,0.000000,-14.628405,0.003903
